tic,settledate,cret_st,car_st,bhar_st,number,classend,ceyr,month,gap,lgap,settlefund,year,styr,gvkey,date,fyear_st,at_st,capx_st,ceq_st,dltt_st,dp_st,dt_st,ebit_st,revt_st,setp_st,txpd_st,wcap,xintd_st,mkvalt_st,sic,f_month,wcap_1_st,dwcap_st,ebit_1_st,fcf_st,fcf_1_st,size_st,debtratio_st,m2b_st,classification,accounting,secondary market & trading,financial intermediatary,non-accounting disclsoure and misrepresentation,others,fyear_ce,at_ce,capx_ce,ceq_ce,dltt_ce,dp_ce,dt_ce,ebit_ce,revt_ce,setp_ce,txpd_ce,wcap_ce,xintd_ce,mkvalt_ce,wcap_1_ce,dwcap_ce,ebit_1_ce,fcf_ce,fcf_1_ce,size_ce,debtratio_ce,m2b_ce,prc,vol,shrout,sprtrn,vt,shto,abnormal volume,abshto,skewness,news_st,news_ce,news_winner_st,news_winner_ce,confounding,inst_hhi,inst_pct,cret_ce,car_ce,bhar_ce,financial market,operation and others,other industry,manufacture,tmt,trade,financial service,service,stfundpct,stfundpct1,stfundpct2,stfundpct3,stfundpct4,stfundpct5
SONS,12/21/2007,-1645.5695300000002,-1254.9581699999999,-1130.21788,102993,2004-02-11,2004,12,46.96666666666667,7.2506356,40.0,2007,2007,135965,12/31/2007,2007,694.05,11.669,493.586,-0.8651224452997556,13.687000000000001,0.599,-27.096999999999998,320.31,-24.671999999999997,2.9219999999999997,365.204,0.0,1575.6683,7373,12,312.197,53.007,22.024,-81.008,-13.004000000000001,7.362434778722855,0.000606585,2.270251855,ACCOUNTING AND INSIDER TRADING,1,1,0,0,0,2004,393.82800000000003,9.004,265.04,2.305580601973844,8.198,10.06,21.36,170.738,0.0,0.441,271.584,0.0,1417.9343,185.878,85.706,-72.559,-65.593,6.034,7.256956373155485,0.025467971000000002,3.6003897639999995,5.98,5272999,268357,1.6669999999999998,5511843.742000001,20.53922104,-238844.7417,-0.8900261279999999,0,0.0,22.0,0,1,0,9.204640300000001,61.7720579,-3618.26709,-88.47468,-13.60866,1,0,0,0,0,0,0,1,-1.476178174705687,0.12487902344603666,-67.097,0.05763273539370363,2.179102003477414,0.015594770496835773
MRVL,6/9/2009,-359.2806,-354.43638,-508.31144000000006,103671,2006-10-03,2006,6,32.666666666666664,6.8875527000000005,1.0923100000000001,2009,2009,137310,1/31/2009,2008,4414.2,73.243,3829.067,0.8964961045459755,233.22299999999998,4.238,155.07299999999998,2950.563,14.5,17.232,1150.667,0.0,4493.4685,3674,1,920.529,230.138,-97.734,67.683,-405.94199999999995,8.41038017694812,0.000555254,1.017957614,ACCOUNTING (OPTION DATING),1,0,0,0,0,2006,4527.7,180.696,3227.184,6.020649493066207,77.16,433.254,78.857,2237.553,0.0,7.132000000000001,636.849,0.0,10744.0033,1167.126,-530.2769999999999,364.022,498.466,46.493,9.282103045351201,0.090961415,2.3729494669999998,12.84,48304758,619142,0.3503,15255542.07,24.63981133,33049215.93,53.37905672,0,15.0,26.0,1,1,0,5.872799400000001,72.63633829999999,-978.76718,6.81196,-75.62326999999999,0,0,0,1,0,0,0,0,0.007043843867081957,0.0003702039237935269,153.98068999999998,0.00024745367223959045,4.961573642382809e-05,1.3705094519212347e-07
SPRT,6/27/2007,305.344137,-0.69898,-2.62223,103326,2004-10-01,2004,6,33.3,6.906755,10.7,2007,2007,133825,12/31/2007,2007,138.458,2.4219999999999997,120.86200000000001,0.0,2.363,0.0,-24.309,47.802,0.0,0.27399999999999997,109.28,0.0,204.7534,7370,12,118.238,-8.958,-13.314,-15.684000000000001,-10.925,5.321806328211912,0.0,1.4788123469999999,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2004,150.205,0.7909999999999999,127.85700000000001,0.0,1.129,0.0,9.783999999999999,60.617,0.0,0.247,113.32,0.0,284.2222,94.865,18.455,-27.249000000000002,-8.58,-30.275,5.649756326616482,0.0,1.8922286209999999,5.38,74149,45502,0.9009,295217.3,6.488007121,-221068.3,-4.8584303989999995,0,0.0,0.0,0,0,0,4.820705,80.7581893,-3181.3365,-4314.53297,-4589.263779999999,0,1,0,0,0,0,0,1,-0.4401661935908511,0.22384000669428056,-35.009,0.07727975270479134,0.1937462779802586,0.05010434859689557
PMTR,3/17/2005,-322.58044,4128.664834,3213.004865,102515,2002-05-03,2002,3,34.96666666666667,6.955592599999999,12.0,2005,2005,138610,3/31/2005,2004,343.994,10.909,125.171,2.9195529268151734,22.023000000000003,98.054,-22.695,689.916,0.0,0.721,25.497,0.0,53.31,3670,3,700.029,-674.5319999999999,76.596,662.23,-34.505,3.9761239308346696,0.05387594,0.154973633,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,125049,45162,0.1801,206964.6583,4.582716849,-81915.65832999999,-1.813818217,0,2.0,10.0,0,0,0,14.8378157,57.2921036,-6825.80634,-7449.56945,-7335.139040000001,0,0,0,1,0,0,0,0,-0.5287508261731659,0.01739342180787226,-34.695,0.03488432937783798,0.27957743617880554,0.00030253112218656635
STEC,10/5/2012,-571.01004,854.9740590000001,788.082813,104393,2009-11-03,2009,10,35.56666666666667,6.9726062,35.75,2012,2012,134384,12/31/2012,2012,289.77099999999996,10.821,225.18200000000002,0.0,14.779000000000002,0.0,-72.559,168.308,-15.187999999999999,-2.735,185.878,0.0,230.7487,3572,12,257.778,-71.9,25.389,6.034,41.364,5.441329239564275,0.0,0.7963139859999999,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2009,325.562,7.357,278.595,0.0,10.880999999999998,0.0,97.425,354.18300000000005,0.0,7.939,225.62900000000002,0.0,821.6406,127.554,98.075,20.31,-5.065,19.77,6.711303073167529,0.0,2.5237607580000003,6.72,151407,46724,-0.0322,598751.1833,12.8146388,-447344.1833,-9.574184217,0,4.0,43.0,1,1,0,5.0970318,51.522873499999996,-4296.6238,-2755.65851,-2790.9928699999996,0,0,0,1,0,0,0,0,-0.49270249038713326,0.21240820400693966,-108.309,0.12337328442114637,0.24275574403368314,0.0451172451294537
AET,5/10/2005,515.984342,-512.0748100000001,-554.1297400000001,102156,2001-06-07,2001,5,47.766666666666666,7.267525200000001,5.0,2005,2005,1177,12/31/2005,2005,44364.6,0.0,10104.9,7.052461499981396,204.4,0.0,0.0,22530.1,0.0,0.0,0.0,0.0,26713.3075,6324,12,12504.9,0.0,2048.6,0.0,0.0,10.19291712846391,0.026050049,0.602131147,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.3,1959100,290446,-1.0705,1765860.833,6.0798249360000005,193239.1667,0.66531874,0,14.0,21.0,1,1,0,3.0041208,169.8063866,1029.10193,1916.4199600000002,1925.5429800000002,0,1,0,0,0,0,1,0,0.0,0.00022192533544014453,-5.0,0.00011270246998733225,0.0,4.9250854510220674e-08
FLR,3/29/2005,242.864536,-392.00894999999997,-421.08035,100958,1997-02-18,1997,3,98.7,7.993282300000001,18.0,2005,2005,4818,12/31/2005,2005,4574.445,213.207,1630.558,4.522038545804247,104.124,422.023,303.905,13130.551000000001,-11.6,114.804,768.887,0.0,6728.4189,1600,12,959.3330000000001,-190.446,257.853,270.464,0.0,8.814095461902445,0.020116757,1.470871089,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.63,1194500,83797,-0.7596,634020.8333,7.566151931,560479.1667,6.688534991,0,4.0,17.0,1,1,0,6.3418817,98.1699942,-1292.0353699999998,-2642.99546,-2836.25693,0,1,1,0,0,0,0,0,0.05922903538934865,0.0013708487937787225,285.905,0.003934903578466896,0.0035080786331527147,1.8792264154045785e-06
BLUD,5/14/2007,-361.26774,-838.7957200000001,-870.7201899999999,103505,2005-08-29,2005,5,20.766666666666666,6.4345465,2.5,2007,2007,11914,5/31/2007,2006,275.478,10.892999999999999,219.44799999999998,0.0,6.5,0.0,92.663,223.678,0.0,23.235,162.865,0.0,2181.7675,2835,5,92.883,69.982,65.729,-4.947,21.514,7.687890607095244,0.0,7.919933715,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2004,157.613,6.593,117.432,1.095607779647811,7.1,7.607,37.552,144.786,-0.2,5.353,70.945,0.0,1525.5763,713.645,-642.7,94.55799999999999,675.4060000000001,-71.744,7.330127519294016,0.018976861,9.679254249,31.81,867729,68882,-0.1793,835450.5,12.12872013,32278.5,0.46860573200000005,0,0.0,18.0,0,1,0,3.0578418999999997,88.0582684,-692.56186,-1053.7603199999999,-1158.83432,0,0,0,1,0,0,0,0,0.026979484799758265,0.011176780908269924,90.163,0.009075134856503967,0.0007278926000603873,0.00012492043147146705
TASR,10/11/2006,1958.2245149999999,1583.215069,1641.66451,103335,2005-01-06,2005,10,21.433333333333334,6.4661446,20.0,2006,2006,143912,12/31/2006,2006,119.838,1.84,99.329,-3.473768074496991,2.097,0.076,10.793,67.718,-17.65,0.22899999999999998,37.813,0.0,471.3634,3480,12,34.872,2.9410000000000003,1.551,7.88,11.7,6.155629346418651,0.000258683,3.93333834,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2005,112.338,7.812,103.866,-2.577021938695806,1.712,0.11900000000000001,1.551,47.693999999999996,0.0,-0.02,34.872,0.0,431.1016,51.101000000000006,-16.229,30.480999999999998,11.7,-1.7890000000000001,6.066343793182063,0.00067653,3.83754028,9.05,1298537,61922,-0.2564,1115955.15,18.02194939,182581.85,2.94857805,0,6.0,19.0,1,1,0,4.5902695,34.463224700000005,-2884.40769,-1196.54812,-2008.2347,0,1,0,1,0,0,0,0,1.8530529046604283,0.2953424495702767,-9.207,0.16689197082728352,3.43380506747045,0.08722716251817145
BEL,11/16/2005,67.567506,955.6565559999999,888.2671200000001,103178,2004-07-22,2004,11,16.066666666666666,6.177944200000001,9.75,2005,2005,138861,12/31/2005,2005,1415.5620000000001,110.088,673.4,6.20689039340413,34.086999999999996,568.307,57.161,430.647,2.5,10.124,-54.493,0.0,1241.888,7011,12,-0.047,-54.446000000000005,38.914,25.482,20.359,7.124388081293566,0.350501073,0.87731092,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2004,1265.5910000000001,65.104,544.99,6.286856199229814,28.349,583.706,38.914,357.284,0.0,4.071000000000001,-0.047,0.0,704.5225,22.224,-22.271,-1.7380000000000002,20.359,13.923,6.5575202683731,0.424671952,0.556674708,3.03,8900,21427,0.179,38465.83333,1.795203871,-29565.83333,-1.3798400769999999,0,0.0,0.0,0,0,0,15.0968783,24.3059224,-5606.694520000001,-6954.370559999999,-4935.80892,0,1,0,0,0,0,0,1,0.17057084375710713,0.022640352771527494,47.411,0.006887723745056733,0.02909441274001145,0.0005125855736192126
AGP,11/13/2006,2093.352115,1840.828803,1969.9002100000002,103515,2005-09-28,2005,11,13.7,6.0185933,5.0,2006,2006,145367,12/31/2006,2006,1345.695,0.0,768.585,-0.8794767587514388,18.255,0.0,0.0,2835.0890000000004,0.0,0.0,0.0,0.0,0.0,6324,12,93.259,0.0,87.319,0.0,0.0,0.0,0.000308391,0.0,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2005,1093.588,0.0,641.554,0.16126814759612232,20.918000000000003,0.0,0.0,2329.909,0.0,0.0,0.0,0.0,1003.4938,140.18200000000002,0.0,141.969,0.0,0.0,6.911242989841622,0.001074445,0.917615958,31.88,1063200,52009,0.2549,719826.6667,13.84042505,343373.3333,6.602190646,0,4.0,11.0,1,0,0,4.0417404999999995,101.4722394,-4797.183300000001,-5057.323350000001,-4580.03803,0,1,0,0,0,0,1,0,0.0,0.001763613064704494,-5.0,0.00371555218678824,0.0,3.1103310419963775e-06
LAVA,6/6/2008,368.272291,1174.193832,1130.790388,103461,2005-04-12,2005,6,38.36666666666667,7.0483866,13.5,2008,2008,143668,3/31/2008,2007,244.296,7.207999999999999,107.228,3.881934863110861,40.16,63.733999999999995,-17.63,214.419,-1.633,1.4880000000000002,19.217,0.0,416.0366,7372,3,17.134,2.083,-51.176,11.751,54.236999999999995,6.030773237160413,0.198603334,1.7030020959999999,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,2005,284.064,6.485,113.902,4.658710952916121,44.99100000000001,105.5,-25.329,164.044,-0.75,0.8590000000000001,76.227,0.0,307.7324,133.33100000000002,-57.104,-0.514,69.422,-61.093999999999994,5.729230574152183,0.37139517899999996,1.08332066,7.0,503781,44007,-3.0889,574338.35,13.05106801,-70557.35,-1.603321063,0,8.0,14.0,1,1,0,4.46747,80.92161740000002,-5037.910720000001,-5074.112520000001,-4459.20256,0,1,0,0,0,0,0,1,-0.7657402155416904,0.06296083835854098,-31.13,0.05526083112290009,0.5863580776978344,0.003964067166810325
CNC,10/18/2010,-142.48698,-592.30703,-627.94504,102574,2002-07-15,2002,10,100.56666666666666,8.0120182,41.5,2010,2010,145552,12/31/2010,2010,1943.882,0.0,793.939,5.792476879004844,41.25,0.0,0.0,4463.528,0.0,0.0,0.0,17.992,1257.2948,6324,12,-99.774,0.0,138.135,0.0,0.0,7.136717707743927,0.16864398100000003,0.646795845,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.72,179300,51670,0.7244,455813.3333,8.821624411,-276513.3333,-5.3515257080000005,0,0.0,0.0,0,0,0,4.2200924,97.9457577,-4733.72826,-4541.67245,-4301.81717,0,1,0,0,0,0,1,0,0.0,0.009297578059328853,-41.5,0.021349032503001724,0.0,8.644495776931328e-05
EPAX,7/13/2011,-45.30008,-463.33187000000004,-456.58193,104333,2007-10-23,2007,7,45.3,7.2145042,7.5,2011,2011,147307,12/31/2011,2011,114.1,3.1010000000000004,76.957,0.0,4.742,0.0,4.255,66.438,0.0,0.3,38.972,0.0,79.3219,4700,12,45.283,-6.311,10.799000000000001,11.907,14.144,4.37351425697036,0.0,0.695196319,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2007,121.704,19.271,72.4,-4.509860006183766,2.532,0.198,42.128,114.53299999999999,0.0,13.3,43.427,0.0,354.2253,70.456,-27.029,34.123000000000005,39.118,9.157,5.8699331513692625,9.04e-05,2.910547722,8.84,27312,17713,0.3106,63829.625,3.60354683,-36517.625,-2.061628465,0,2.0,16.0,0,1,0,6.0758281,65.73931639999999,-5534.512820000001,-6060.637479999999,-5058.057379999999,0,1,0,0,1,0,0,0,1.7626321974148063,0.11288720310665583,-3.245,0.06573181419807186,3.1068722633633485,0.012743520625243365
RRGB,5/24/2007,885.9804540000001,560.375192,559.343955,103498,2005-08-11,2005,5,21.7,6.4785094,1.5,2007,2007,148470,12/31/2007,2007,548.789,77.798,284.442,4.955390342536807,43.659,153.746,56.045,763.472,-1.653,13.227,-48.629,0.0,536.8242,5812,12,-40.879,-7.75,49.283,16.429000000000002,-12.833,6.285670666608524,0.258638566,0.978197814,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2005,334.421,83.825,204.859,4.019315653315763,26.115,58.523999999999994,45.833,486.023,0.0,13.17,-29.429000000000002,0.0,838.9545,-19.899,-9.53,37.616,-15.517000000000001,177.817,6.732156473768988,0.166445887,2.508677685,39.52,486797,16630,-0.9703,271860.325,16.34758419,214936.675,12.924634699999999,0,19.0,23.0,1,1,0,5.3653461,108.5779824,-2108.3235,-1580.6674,-1708.3867600000003,0,1,0,0,0,1,0,0,0.026764207333392808,0.0019647085944212756,54.545,0.0027332909369539114,0.0007163227941848374,3.860079860992824e-06
LF,4/7/2008,616.798187,-1264.9796900000001,-1469.5887400000001,102926,2003-10-21,2003,4,54.333333333333336,7.3963351,2.3,2008,2008,148410,12/31/2008,2008,307.332,11.434000000000001,179.926,0.0,11.044,0.021,-52.406000000000006,459.059,0.0,-5.654,140.04399999999998,0.0,223.188,3944,12,203.017,-62.973,-85.67,15.831,-19.590999999999998,5.40801446562099,0.0,0.726211394,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,266700,35891,0.1562,415254.9833,11.56989171,-148554.9833,-4.139059467,0,0.0,28.0,0,1,0,7.909469199999999,90.7409378,-2129.10572,-2478.78242,-2619.24279,0,0,0,1,0,0,0,0,-0.04388810441552493,0.005010249227223516,-54.706,0.007483763487043328,0.001926165709188019,2.5102597318893835e-05
IIH,6/1/2009,-811.9650399999999,-1426.7264,-1463.92212,102822,2002-04-08,2002,6,87.03333333333333,7.867488400000001,0.788024,2009,2009,132366,12/31/2009,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6726,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAILURE OF DISCLOSURE (ANALYSTS' MALPRACTICES),0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,11300,8841,2.5818,13478.333330000001,1.5245258830000001,-2178.333333,-0.246389926,0,0.0,0.0,0,0,0,72.38847609999999,21.2952833,-577.3190099999999,1230.91483,1084.72634,1,0,0,0,0,0,1,0,0.0,0.0,-0.788024,0.0,0.0,0.0
ARB,5/14/2012,-502.94302999999996,-747.77375,-741.563,103993,2007-11-26,2007,5,54.36666666666667,7.3969488,7.0,2012,2012,142748,12/31/2012,2012,269.092,22.671999999999997,153.409,0.0,30.734,0.0,88.23200000000001,449.858,0.0,38.3,53.9,0.0,1242.8083,8700,12,16.25,37.65,85.806,20.344,3.8110000000000004,7.125128855964567,0.0,4.618525634,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2007,180.543,25.333000000000002,48.2,1.9459101490553132,12.55,12.0,60.113,338.469,0.0,19.3,-45.841,0.0,1176.8467,-4.56,-41.281000000000006,76.862,69.311,104.421,7.070593852388354,0.038771927000000005,6.5183734620000005,35.96,228000,26805,-1.1113,215229.1667,8.029441025,12770.83333,0.476434745,0,4.0,25.0,1,1,0,5.4455200999999995,99.777922,-2124.97519,-1918.4067899999998,-1780.6076300000002,0,1,0,0,0,0,0,1,0.07933629522168827,0.015560465746969043,81.23200000000001,0.026013408053751134,0.006294247739502877,0.00024212809426259684
CRI,12/21/2011,-285.36281,-1003.19814,-1000.5013499999999,104109,2007-07-24,2007,12,53.7,7.3846102,20.0,2011,2011,150278,12/31/2011,2011,1402.7089999999998,45.495,805.709,5.4638318050256105,32.735,236.0,192.95,2147.008,0.0,61.6,629.394,0.0,2332.667,2300,12,532.891,96.50299999999999,243.25599999999997,22.087,135.616,7.754767527157484,0.16824587300000002,1.662972862,ACQUISITION RELATED FRAUD,0,0,0,0,0,2007,974.668,21.875999999999998,382.129,5.823122815601514,29.919,341.529,156.262,1442.984,0.0,32.393,326.89099999999996,0.0,1115.7791,265.904,60.986999999999995,165.202,70.925,97.104,7.017308184280633,0.346811427,1.144778632,38.97,552200,58595,0.195,809140.0,13.80902807,-256940.0,-4.385015786,0,2.0,8.0,0,0,0,4.2148750999999995,101.4644662,-1977.1859,-786.97925,-691.44438,0,0,0,1,0,0,0,0,0.10365379632029023,0.00931528899752586,172.95,0.014258124814198813,0.010744109491608212,8.677460910742634e-05
QLTY,7/1/2005,1301.369159,1162.239564,1220.670956,103004,2004-02-02,2004,7,17.166666666666668,6.2441669,8.15,2005,2005,148313,12/31/2005,2005,382.621,14.876,-22.11,5.661574102892307,16.714000000000002,289.116,41.227,678.076,-1.0390000000000001,3.4589999999999996,50.43899999999999,0.0,151.6691,4213,12,12.424000000000001,38.015,28.743000000000002,1.591,177.87,5.021701174110182,0.7516602590000001,0.396395127,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2004,379.298,9.916,-34.1,5.617316403505768,22.493000000000002,276.55,28.743000000000002,622.015,-8.314,1.464,12.424000000000001,0.0,160.8711,150.438,-138.014,-171.873,177.87,-161.692,5.0806034231981965,0.7254190640000001,0.424128522,8.84,24880,19007,0.2611,85049.23332999999,4.474626892,-60169.233329999995,-3.165635468,0,1.0,11.0,0,0,0,39.0410782,89.69370009999999,-2207.25366,-2395.06573,-2277.4888899999996,0,0,0,0,1,0,0,0,0.197685982487205,0.0120193016711991,33.077,0.021300451360484658,0.03907974767193152,0.00014446361266328946
TNS,4/1/2008,2393.114614,863.873313,931.039965,103591,2006-02-22,2006,4,25.633333333333333,6.645091099999999,3.6,2008,2008,157118,12/31/2008,2008,361.914,0.0,102.815,5.184588601219693,49.92,0.0,0.0,344.255,0.0,0.0,0.0,10.868,235.2477,7374,12,32.844,0.0,13.325999999999999,0.0,0.0,5.460639001584539,0.49321109399999996,0.650009947,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,2006,381.67699999999996,0.0,179.265,4.801254927473952,45.928000000000004,0.0,0.0,283.769,0.0,0.0,0.0,9.261000000000001,0.0,33.114000000000004,0.0,21.546999999999997,0.0,0.0,0.0,0.318759055,0.0,21.4,376800,24222,3.5896,207704.7917,8.575047133,169095.2083,6.9810588860000005,0,0.0,10.0,0,0,0,3.9370589999999996,100.2676369,-1599.1471099999999,-978.32695,-1106.84323,0,1,0,0,0,0,0,1,0.0,0.010457364453675328,-3.6,0.009947114507866511,0.0,0.0001093564713169923
MGI,3/9/2010,1191.33546,425.71934799999997,423.76530999999994,103970,2008-01-14,2008,3,26.166666666666668,6.6656837,80.0,2010,2010,5342,12/31/2010,2010,5115.736,0.0,-942.482,6.461383797793947,48.074,0.0,0.0,1168.768,0.0,0.0,0.0,98.633,0.0,6099,12,0.0,0.0,126.334,0.0,0.0,0.0,0.125093633,0.0,CREDIT CRISIS (OTHER),0,0,1,0,0,2008,6642.295999999999,0.0,-781.7360000000001,6.8864100825376955,59.691,0.0,0.0,911.0880000000001,0.0,0.0,0.0,94.62,0.0,0.0,0.0,-975.857,0.0,0.0,0.0,0.147370879,0.0,3.13,590000,82515,0.1713,449872.5,5.452008726,140127.5,1.698206387,0,1.0,19.0,0,1,0,15.141223000000002,71.5073684,-6524.17673,-7246.884709999998,-5412.035279999999,1,0,0,0,0,0,1,0,0.0,0.06844814368634322,-80.0,0.01563802354148064,0.0,0.004685148374106288
MNKD,8/6/2012,-901.9608699999999,-2593.14097,-2768.5755400000003,104633,2011-01-19,2011,8,18.833333333333332,6.3368258,16.0,2012,2012,160340,12/31/2012,2012,251.31400000000002,0.637,-110.679,5.380901457554185,13.0,331.661,-140.535,0.035,-6.492000000000001,0.0,-77.965,21.93,660.7409,2834,12,-19.539,-58.426,-126.68299999999999,-69.74600000000001,-43.582,6.493361781161032,0.8643290859999999,2.629144815,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,2011,199.553,6.858,-313.652,6.189997732449474,14.6,487.845,-126.68299999999999,0.05,0.0,0.0,-19.539,22.224,328.8075,55.82,-75.359,-152.498,-43.582,-192.57299999999998,5.795472473140854,2.44468888,1.647720155,2.19,1249607,199384,0.2329,1924649.642,9.652979385,-675042.6417,-3.385640983,0,7.0,23.0,1,1,0,11.1045784,18.262364899999998,-3979.71356,-4940.661529999999,-4612.67545,0,1,0,1,0,0,0,0,-0.1138506421887786,457.1428571428571,-156.535,0.06366537479010322,0.012961968726797295,208979.59183673467
GCT,11/9/2007,-1549.10078,-103.94905999999999,-130.03363000000002,103592,2006-03-10,2006,11,20.3,6.4118185,8.75,2007,2007,160658,12/31/2007,2007,1488.846,0.0,267.08,6.886580670950661,44.099,0.0,0.0,337.046,0.0,0.0,0.0,61.816,0.0,6798,12,0.0,0.0,59.044,0.0,0.0,0.0,0.657588495,0.0,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2006,1713.99,0.0,257.3,6.889510857053174,43.446999999999996,0.0,0.0,296.654,0.0,0.0,0.0,54.233000000000004,421.9051,0.0,0.0,48.393,0.0,0.0,6.044780407229784,0.5728860729999999,0.24615377,6.16,535600,41622,-1.4287,251891.0167,6.051872007,283708.9833,6.816322698,0,1.0,7.0,0,0,0,8.259876799999999,76.8060329,-3273.16508,-3510.1447799999996,-3182.46715,0,0,0,0,0,0,1,0,0.0,0.025960848074150118,-8.75,0.005877034965335569,0.0,0.0006739656327291039
HURN,1/19/2011,-497.03198999999995,377.104294,384.928319,104350,2009-07-31,2009,1,17.9,6.285997900000001,27.0,2011,2011,161997,12/31/2011,2011,786.6439999999999,13.939,396.789,5.2652775124698366,23.888,193.5,86.92399999999999,657.8939999999999,-1.0959999999999999,6.178999999999999,41.821999999999996,0.0,874.2456,8742,12,34.455,7.367000000000001,73.0,83.32700000000001,43.727,6.77336134304549,0.245981664,1.111361175,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2009,754.215,12.616,326.98900000000003,5.389094560606105,26.886999999999997,219.283,80.281,679.54,0.0,22.8,-0.21,0.0,498.3322,12.904000000000002,-13.114,63.417,84.866,84.869,6.211266922906599,0.29037476100000004,0.660729633,25.5,106531,21878,-1.0116,128014.0917,5.8512703020000005,-21483.091669999998,-0.9819495229999999,0,0.0,21.0,0,1,0,5.8345707,87.8141826,-6967.84407,-6270.87348,-6205.92703,0,0,0,0,0,0,0,1,0.3106161704477475,0.04104004596485149,59.92399999999999,0.034323022866760575,0.09648240534362411,0.0016842853727971228
ORA,3/27/2012,-401.98487,-944.5997500000001,-961.9702800000001,104454,2010-02-24,2010,3,25.4,6.635946799999999,3.1,2012,2012,160913,12/31/2012,2012,2094.114,233.02,695.102,6.869632762589988,104.041,0.0,83.931,514.408,0.0,11.57,64.1,0.0,875.9097,4911,12,98.415,-34.315,64.007,-22.303,-152.737,6.775263003431276,0.459666952,0.418272214,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2010,2043.328,283.313,939.132,6.607526828861754,88.01,0.0,26.618000000000002,373.23,0.0,7.57,66.932,0.0,1343.849,55.652,11.28,71.14,-187.535,-191.50099999999998,7.203293163580751,0.362471909,0.657676594,20.86,155200,45431,-0.2817,186572.5,4.106722282,-31372.5,-0.690552706,0,3.0,20.0,1,1,0,5.4485566,22.4154982,-958.90442,-1979.2005399999998,-2022.36612,0,0,0,0,1,0,0,0,0.03693510145238351,0.006026344846891961,80.831,0.0014803396567713125,0.0013642017192978626,3.6316832213661295e-05
